level_1,level_2,level_3,level_4,level_5,radius_mm
non_deformable,record_330_slim_10,sample_0019,,,30.7
non_deformable,record_330_slim_10,sample_0020,,,33.2
non_deformable,record_330_slim_10,sample_0021,,,32.7
non_deformable,record_330_slim_10,sample_0022,,,33.6
non_deformable,record_330_slim_10,sample_0023,,,32.5
non_deformable,record_330_slim_10,sample_0024,,,32.6
non_deformable,record_330_slim_10,sample_0025,,,31.3
non_deformable,record_330_slim_10,sample_0026,,,34.3
non_deformable,record_330_slim_10,sample_0027,,,33.4
non_deformable,record_330_slim_10,sample_0028,,,32.9
non_deformable,record_330_slim_10,sample_0029,,,32.9
non_deformable,record_330_slim_10,sample_0030,,,32.9
non_deformable,record_330_slim_11,sample_0000,,,27.9
non_deformable,record_330_slim_11,sample_0001,,,24.7
non_deformable,record_330_slim_11,sample_0002,,,22.9
non_deformable,record_330_slim_11,sample_0003,,,27.6
non_deformable,record_330_slim_11,sample_0004,,,27.9
non_deformable,record_330_slim_11,sample_0005,,,30.3
non_deformable,record_330_slim_11,sample_0006,,,29.6
non_deformable,record_330_slim_11,sample_0007,,,28.3
non_deformable,record_330_slim_11,sample_0008,,,27.7
non_deformable,record_330_slim_11,sample_0009,,,28.6
non_deformable,record_330_slim_11,sample_0010,,,27.7
non_deformable,record_330_slim_11,sample_0011,,,23.3
non_deformable,record_330_slim_11,sample_0012,,,28.2
non_deformable,record_330_slim_11,sample_0013,,,28.8
non_deformable,record_330_slim_11,sample_0014,,,22.7
non_deformable,record_330_slim_11,sample_0015,,,23.9
non_deformable,record_330_slim_11,sample_0016,,,26.9
non_deformable,record_330_slim_11,sample_0017,,,29.3
non_deformable,record_330_slim_11,sample_0018,,,28.8
non_deformable,record_330_slim_11,sample_0019,,,28.7
non_deformable,record_330_slim_11,sample_0020,,,29.5
non_deformable,record_330_slim_11,sample_0021,,,28.6
non_deformable,record_330_slim_11,sample_0022,,,28.6
non_deformable,record_330_slim_11,sample_0023,,,29.2
non_deformable,record_330_slim_11,sample_0024,,,22.1
non_deformable,record_330_slim_11,sample_0025,,,29.0
non_deformable,record_330_slim_11,sample_0026,,,27.5
non_deformable,record_330_slim_11,sample_0027,,,22.9
non_deformable,record_330_slim_11,sample_0028,,,21.8
non_deformable,record_330_slim_11,sample_0029,,,27.4
non_deformable,record_330_slim_12,sample_0000,,,22.6
non_deformable,record_330_slim_12,sample_0001,,,22.1
non_deformable,record_330_slim_12,sample_0002,,,26.8
non_deformable,record_330_slim_12,sample_0003,,,27.7
non_deformable,record_330_slim_12,sample_0004,,,30.5
non_deformable,record_330_slim_12,sample_0005,,,28.2
non_deformable,record_330_slim_12,sample_0006,,,23.6
non_deformable,record_330_slim_12,sample_0007,,,27.9
non_deformable,record_330_slim_12,sample_0008,,,24.0
non_deformable,record_330_slim_12,sample_0009,,,27.1
non_deformable,record_330_slim_12,sample_0010,,,25.3
non_deformable,record_330_slim_12,sample_0011,,,23.6
non_deformable,record_330_slim_12,sample_0012,,,23.1
non_deformable,record_330_slim_12,sample_0013,,,24.3
non_deformable,record_330_slim_12,sample_0014,,,24.5
non_deformable,record_330_slim_12,sample_0015,,,22.6
non_deformable,record_330_slim_12,sample_0016,,,22.0
non_deformable,record_330_slim_12,sample_0017,,,23.5
non_deformable,record_330_slim_12,sample_0018,,,21.6
non_deformable,record_330_slim_12,sample_0019,,,28.3
non_deformable,record_330_slim_12,sample_0020,,,27.6
non_deformable,record_330_slim_12,sample_0021,,,27.7
non_deformable,record_330_slim_12,sample_0022,,,29.5
non_deformable,record_330_slim_12,sample_0023,,,29.8
non_deformable,record_330_slim_12,sample_0024,,,29.7
non_deformable,record_330_slim_12,sample_0025,,,26.6
non_deformable,record_330_slim_12,sample_0026,,,27.6
non_deformable,record_330_slim_12,sample_0027,,,29.1
non_deformable,record_330_slim_12,sample_0028,,,29.0
non_deformable,record_330_slim_12,sample_0029,,,28.5
non_deformable,record_330_slim_12,sample_0030,,,30.3
non_deformable,record_330_slim_12,sample_0031,,,21.9
non_deformable,record_330_slim_12,sample_0032,,,21.9
non_deformable,record_330_slim_12,sample_0033,,,28.0
non_deformable,record_330_slim_12,sample_0034,,,22.9
non_deformable,record_330_slim_13,sample_0000,,,27.3
non_deformable,record_330_slim_13,sample_0001,,,28.6
non_deformable,record_330_slim_13,sample_0002,,,28.6
non_deformable,record_330_slim_13,sample_0003,,,19.9
non_deformable,record_330_slim_13,sample_0004,,,26.6
non_deformable,record_330_slim_13,sample_0005,,,29.5
non_deformable,record_330_slim_13,sample_0006,,,25.9
non_deformable,record_330_slim_13,sample_0007,,,22.7
non_deformable,record_330_slim_13,sample_0008,,,22.7
non_deformable,record_330_slim_13,sample_0009,,,23.1
non_deformable,record_330_slim_13,sample_0010,,,29.9
non_deformable,record_330_slim_13,sample_0011,,,22.7
non_deformable,record_330_slim_13,sample_0012,,,30.0
non_deformable,record_330_slim_13,sample_0013,,,23.5
non_deformable,record_330_slim_13,sample_0014,,,24.2
non_deformable,record_330_slim_13,sample_0015,,,28.3
non_deformable,record_330_slim_13,sample_0016,,,23.7
non_deformable,record_330_slim_13,sample_0017,,,23.6
non_deformable,record_330_slim_13,sample_0018,,,23.6
non_deformable,record_330_slim_13,sample_0019,,,28.5
non_deformable,record_330_slim_13,sample_0020,,,18.5
non_deformable,record_330_slim_13,sample_0021,,,28.4
non_deformable,record_330_slim_13,sample_0022,,,28.3
non_deformable,record_330_slim_13,sample_0023,,,20.5
non_deformable,record_330_slim_13,sample_0024,,,19.8
non_deformable,record_330_slim_13,sample_0025,,,28.6
non_deformable,record_330_slim_13,sample_0026,,,21.8
non_deformable,record_330_slim_13,sample_0027,,,22.6
non_deformable,record_330_slim_13,sample_0028,,,27.2
non_deformable,record_330_slim_13,sample_0029,,,21.9
non_deformable,record_330_slim_13,sample_0030,,,21.9
non_deformable,record_330_slim_13,sample_0031,,,27.1
non_deformable,record_330_slim_13,sample_0032,,,22.7
non_deformable,record_330_slim_13,sample_0033,,,27.4
non_deformable,record_330_slim_13,sample_0034,,,27.1
non_deformable,record_330_slim_14,sample_0000,,,28.6
non_deformable,record_330_slim_14,sample_0001,,,23.1
non_deformable,record_330_slim_14,sample_0002,,,28.3
non_deformable,record_330_slim_14,sample_0003,,,26.8
non_deformable,record_330_slim_14,sample_0004,,,22.9
non_deformable,record_330_slim_14,sample_0005,,,27.5
non_deformable,record_330_slim_14,sample_0006,,,25.9
non_deformable,record_330_slim_14,sample_0007,,,26.8
non_deformable,record_330_slim_14,sample_0008,,,27.9
non_deformable,record_330_slim_14,sample_0009,,,24.7
non_deformable,record_330_slim_14,sample_0010,,,21.9
non_deformable,record_330_slim_14,sample_0011,,,28.7
non_deformable,record_330_slim_14,sample_0012,,,27.0
non_deformable,record_330_slim_14,sample_0013,,,27.7
non_deformable,record_330_slim_14,sample_0014,,,28.0
non_deformable,record_330_slim_14,sample_0015,,,26.3
non_deformable,record_330_slim_14,sample_0016,,,28.0
non_deformable,record_330_slim_14,sample_0017,,,20.4
non_deformable,record_330_slim_14,sample_0018,,,27.2
non_deformable,record_330_slim_14,sample_0019,,,25.0
non_deformable,record_330_slim_14,sample_0020,,,23.6
non_deformable,record_330_slim_14,sample_0021,,,22.3
non_deformable,record_330_slim_14,sample_0022,,,22.7
non_deformable,record_330_slim_14,sample_0023,,,26.4
non_deformable,record_330_slim_14,sample_0024,,,23.5
non_deformable,record_330_slim_14,sample_0025,,,26.6
non_deformable,record_330_slim_14,sample_0026,,,22.5
non_deformable,record_330_slim_14,sample_0027,,,21.5
non_deformable,record_330_slim_14,sample_0028,,,20.2
non_deformable,record_330_slim_14,sample_0029,,,26.9
non_deformable,record_330_slim_14,sample_0030,,,20.1
non_deformable,record_330_slim_14,sample_0031,,,29.5
non_deformable,record_330_slim_14,sample_0032,,,29.0
non_deformable,record_330_slim_14,sample_0033,,,28.4
non_deformable,record_330_slim_15,sample_0000,,,22.4
non_deformable,record_330_slim_15,sample_0001,,,26.2
non_deformable,record_330_slim_15,sample_0002,,,26.2
non_deformable,record_330_slim_15,sample_0003,,,28.6
non_deformable,record_330_slim_15,sample_0004,,,28.6
non_deformable,record_330_slim_15,sample_0005,,,23.3
non_deformable,record_330_slim_15,sample_0006,,,23.9
non_deformable,record_330_slim_15,sample_0007,,,24.8
non_deformable,record_330_slim_15,sample_0008,,,25.6
non_deformable,record_330_slim_15,sample_0009,,,25.6
non_deformable,record_330_slim_15,sample_0010,,,26.5
non_deformable,record_330_slim_15,sample_0011,,,27.0
non_deformable,record_330_slim_15,sample_0012,,,26.0
non_deformable,record_330_slim_15,sample_0013,,,26.0
non_deformable,record_330_slim_15,sample_0014,,,27.3
non_deformable,record_330_slim_15,sample_0015,,,25.7
non_deformable,record_330_slim_15,sample_0016,,,28.2
non_deformable,record_330_slim_15,sample_0017,,,27.0
non_deformable,record_330_slim_15,sample_0018,,,25.2
non_deformable,record_330_slim_15,sample_0019,,,25.2
non_deformable,record_330_slim_15,sample_0020,,,20.6
non_deformable,record_330_slim_15,sample_0021,,,20.6
non_deformable,record_330_slim_15,sample_0022,,,27.7
non_deformable,record_330_slim_15,sample_0023,,,26.6
non_deformable,record_330_slim_15,sample_0024,,,27.8
non_deformable,record_330_slim_15,sample_0025,,,27.2
non_deformable,record_330_slim_15,sample_0026,,,27.2
non_deformable,record_330_slim_15,sample_0027,,,27.2
non_deformable,record_330_slim_15,sample_0028,,,27.6
non_deformable,record_330_slim_15,sample_0029,,,27.0
non_deformable,record_330_slim_15,sample_0030,,,27.0
non_deformable,record_330_slim_15,sample_0031,,,27.1
non_deformable,record_330_slim_15,sample_0032,,,26.3
non_deformable,record_330_slim_15,sample_0033,,,26.0
non_deformable,record_330_slim_15,sample_0034,,,25.0
non_deformable,record_330_slim_15,sample_0035,,,27.6
non_deformable,record_330_slim_15,sample_0036,,,23.2
non_deformable,record_330_slim_15,sample_0037,,,28.8
non_deformable,record_330_slim_2,sample_0000,,,72.0
non_deformable,record_330_slim_2,sample_0001,,,72.0
non_deformable,record_330_slim_2,sample_0002,,,71.8
non_deformable,record_330_slim_2,sample_0003,,,70.0
non_deformable,record_330_slim_2,sample_0004,,,72.0
non_deformable,record_330_slim_2,sample_0005,,,72.1
non_deformable,record_330_slim_2,sample_0006,,,71.3
non_deformable,record_330_slim_2,sample_0007,,,67.5
non_deformable,record_330_slim_2,sample_0008,,,71.6
non_deformable,record_330_slim_2,sample_0009,,,68.0
non_deformable,record_330_slim_2,sample_0010,,,67.9
non_deformable,record_330_slim_2,sample_0011,,,67.9
non_deformable,record_330_slim_2,sample_0012,,,67.9
non_deformable,record_330_slim_2,sample_0013,,,70.7
non_deformable,record_330_slim_2,sample_0014,,,70.7
non_deformable,record_330_slim_2,sample_0015,,,67.9
non_deformable,record_330_slim_2,sample_0016,,,70.7
non_deformable,record_330_slim_2,sample_0017,,,67.9
non_deformable,record_330_slim_2,sample_0018,,,67.9
non_deformable,record_330_slim_2,sample_0019,,,67.9
non_deformable,record_330_slim_2,sample_0020,,,70.7
non_deformable,record_330_slim_2,sample_0021,,,67.9
non_deformable,record_330_slim_2,sample_0022,,,67.9
non_deformable,record_330_slim_2,sample_0023,,,71.5
non_deformable,record_330_slim_2,sample_0024,,,67.9
non_deformable,record_330_slim_2,sample_0025,,,67.9
non_deformable,record_330_slim_2,sample_0026,,,70.7
non_deformable,record_330_slim_2,sample_0027,,,72.1
non_deformable,record_330_slim_2,sample_0028,,,71.2
non_deformable,record_330_slim_3,sample_0000,,,30.0
non_deformable,record_330_slim_3,sample_0001,,,31.0
non_deformable,record_330_slim_3,sample_0002,,,30.9
non_deformable,record_330_slim_3,sample_0003,,,29.7
non_deformable,record_330_slim_3,sample_0004,,,30.4
non_deformable,record_330_slim_3,sample_0005,,,30.4
non_deformable,record_330_slim_3,sample_0006,,,28.4
non_deformable,record_330_slim_3,sample_0007,,,30.3
non_deformable,record_330_slim_3,sample_0008,,,30.6
non_deformable,record_330_slim_3,sample_0009,,,30.6
non_deformable,record_330_slim_3,sample_0010,,,30.1
non_deformable,record_330_slim_3,sample_0011,,,31.5
non_deformable,record_330_slim_3,sample_0012,,,31.5
non_deformable,record_330_slim_3,sample_0013,,,29.2
non_deformable,record_330_slim_3,sample_0014,,,31.3
non_deformable,record_330_slim_3,sample_0015,,,30.0
non_deformable,record_330_slim_3,sample_0016,,,30.2
non_deformable,record_330_slim_3,sample_0017,,,30.0
non_deformable,record_330_slim_3,sample_0018,,,26.8
non_deformable,record_330_slim_4,sample_0000,,,30.0
non_deformable,record_330_slim_4,sample_0001,,,29.9
non_deformable,record_330_slim_4,sample_0002,,,31.8
non_deformable,record_330_slim_4,sample_0003,,,30.9
non_deformable,record_330_slim_4,sample_0004,,,29.6
non_deformable,record_330_slim_4,sample_0005,,,31.0
non_deformable,record_330_slim_4,sample_0006,,,30.6
non_deformable,record_330_slim_4,sample_0007,,,30.5
non_deformable,record_330_slim_4,sample_0008,,,30.6
non_deformable,record_330_slim_4,sample_0009,,,30.6
non_deformable,record_330_slim_4,sample_0010,,,30.3
non_deformable,record_330_slim_4,sample_0011,,,30.6
non_deformable,record_330_slim_4,sample_0012,,,30.7
non_deformable,record_330_slim_4,sample_0013,,,30.9
non_deformable,record_330_slim_4,sample_0014,,,30.9
non_deformable,record_330_slim_4,sample_0015,,,30.8
non_deformable,record_330_slim_4,sample_0016,,,31.0
non_deformable,record_330_slim_4,sample_0017,,,31.0
non_deformable,record_330_slim_4,sample_0018,,,31.1
non_deformable,record_330_slim_4,sample_0019,,,31.4
non_deformable,record_330_slim_4,sample_0020,,,30.2
non_deformable,record_330_slim_4,sample_0021,,,30.7
non_deformable,record_330_slim_4,sample_0022,,,30.7
non_deformable,record_330_slim_4,sample_0023,,,30.7
non_deformable,record_330_slim_4,sample_0024,,,30.5
non_deformable,record_330_slim_4,sample_0025,,,31.1
non_deformable,record_330_slim_4,sample_0026,,,30.3
non_deformable,record_330_slim_4,sample_0027,,,30.6
non_deformable,record_330_slim_4,sample_0028,,,30.6
non_deformable,record_330_slim_4,sample_0029,,,31.2
non_deformable,record_330_slim_4,sample_0030,,,29.7
non_deformable,record_330_slim_4,sample_0031,,,31.4
non_deformable,record_330_slim_4,sample_0032,,,30.8
non_deformable,record_330_slim_4,sample_0033,,,30.5
non_deformable,record_330_slim_4,sample_0034,,,30.7
non_deformable,record_330_slim_4,sample_0035,,,31.3
non_deformable,record_330_slim_4,sample_0036,,,30.9
non_deformable,record_330_slim_4,sample_0037,,,29.5
non_deformable,record_330_slim_4,sample_0038,,,32.4
non_deformable,record_330_slim_4,sample_0039,,,32.4
non_deformable,record_330_slim_4,sample_0040,,,31.2
non_deformable,record_330_slim_4,sample_0041,,,30.1
non_deformable,record_330_slim_4,sample_0042,,,30.4
non_deformable,record_330_slim_4,sample_0043,,,30.1
non_deformable,record_330_slim_4,sample_0044,,,30.6
non_deformable,record_330_slim_4,sample_0045,,,31.3
non_deformable,record_330_slim_5,sample_0000,,,29.5
non_deformable,record_330_slim_5,sample_0001,,,31.0
non_deformable,record_330_slim_5,sample_0002,,,30.7
non_deformable,record_330_slim_5,sample_0003,,,30.2
non_deformable,record_330_slim_5,sample_0004,,,29.2
non_deformable,record_330_slim_5,sample_0005,,,30.6
non_deformable,record_330_slim_5,sample_0006,,,30.1
non_deformable,record_330_slim_5,sample_0007,,,30.1
non_deformable,record_330_slim_5,sample_0008,,,29.6
non_deformable,record_330_slim_5,sample_0009,,,30.2
non_deformable,record_330_slim_5,sample_0010,,,30.2
non_deformable,record_330_slim_5,sample_0011,,,30.2
non_deformable,record_330_slim_5,sample_0012,,,31.1
non_deformable,record_330_slim_5,sample_0013,,,30.7
non_deformable,record_330_slim_5,sample_0014,,,30.1
non_deformable,record_330_slim_5,sample_0015,,,30.8
non_deformable,record_330_slim_5,sample_0016,,,29.7
non_deformable,record_330_slim_5,sample_0017,,,29.5
non_deformable,record_330_slim_5,sample_0018,,,30.5
non_deformable,record_330_slim_5,sample_0019,,,31.0
non_deformable,record_330_slim_5,sample_0020,,,30.9
non_deformable,record_330_slim_5,sample_0021,,,29.5
non_deformable,record_330_slim_5,sample_0022,,,29.6
non_deformable,record_330_slim_5,sample_0023,,,29.6
non_deformable,record_330_slim_5,sample_0024,,,29.6
non_deformable,record_330_slim_5,sample_0025,,,30.3
non_deformable,record_330_slim_5,sample_0026,,,30.3
non_deformable,record_330_slim_5,sample_0027,,,30.4
non_deformable,record_330_slim_5,sample_0028,,,30.0
non_deformable,record_330_slim_5,sample_0029,,,28.7
non_deformable,record_330_slim_5,sample_0030,,,30.7
non_deformable,record_330_slim_5,sample_0031,,,30.5
non_deformable,record_330_slim_5,sample_0032,,,30.0
non_deformable,record_330_slim_5,sample_0033,,,30.5
non_deformable,record_330_slim_5,sample_0034,,,30.2
non_deformable,record_330_slim_5,sample_0035,,,31.0
non_deformable,record_330_slim_5,sample_0036,,,30.3
non_deformable,record_330_slim_5,sample_0037,,,31.6
non_deformable,record_330_slim_5,sample_0038,,,30.2
non_deformable,record_330_slim_6,sample_0000,,,34.7
non_deformable,record_330_slim_6,sample_0001,,,35.1
non_deformable,record_330_slim_6,sample_0002,,,34.7
non_deformable,record_330_slim_6,sample_0003,,,34.7
non_deformable,record_330_slim_6,sample_0004,,,34.7
non_deformable,record_330_slim_6,sample_0005,,,34.7
non_deformable,record_330_slim_6,sample_0006,,,35.1
non_deformable,record_330_slim_6,sample_0007,,,34.7
non_deformable,record_330_slim_6,sample_0008,,,34.7
non_deformable,record_330_slim_6,sample_0009,,,34.7
non_deformable,record_330_slim_6,sample_0010,,,34.7
non_deformable,record_330_slim_6,sample_0011,,,34.7
non_deformable,record_330_slim_6,sample_0012,,,34.5
non_deformable,record_330_slim_6,sample_0013,,,34.1
non_deformable,record_330_slim_6,sample_0014,,,34.3
non_deformable,record_330_slim_6,sample_0015,,,35.0
